,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
255,-117.71,33.47,17.0,2681.0,454.0,830.0,410.0,5.5507,0.9284471570949513,<1H OCEAN
256,-118.07,33.87,18.0,3405.0,556.0,1945.0,509.0,5.7652,0.8115005056123552,<1H OCEAN
257,-122.11,37.66,29.0,2544.0,643.0,2332.0,603.0,3.2091,-1.280400831779244,NEAR BAY
258,-117.93,34.04,30.0,1336.0,239.0,905.0,253.0,4.8854,0.7668899290322788,<1H OCEAN
259,-122.03,37.39,34.0,2600.0,650.0,1994.0,650.0,4.0223,-1.1664515314666402,<1H OCEAN
260,-118.35,33.9,31.0,1547.0,,956.0,287.0,3.4698,0.7076422875720645,<1H OCEAN
261,-117.13,32.72,9.0,2436.0,720.0,1780.0,653.0,1.8299,1.2314793603813394,NEAR OCEAN
262,-121.66,36.82,17.0,3921.0,654.0,1895.0,641.0,5.0092,-1.1722963662481287,<1H OCEAN
263,-118.13,34.05,35.0,3229.0,616.0,1879.0,595.0,3.9531,0.7199314273690401,<1H OCEAN
264,-118.28,34.05,41.0,1788.0,774.0,2931.0,702.0,1.4413,0.6532903196895065,<1H OCEAN
265,-118.17,34.1,25.0,4444.0,647.0,1922.0,652.0,8.058,0.6202695009667416,<1H OCEAN
266,-121.33,37.97,36.0,1953.0,492.0,999.0,371.0,2.0043,-0.8580240960742668,INLAND
267,-117.23,32.74,16.0,1953.0,404.0,798.0,385.0,4.8167,1.182972227280269,NEAR OCEAN
268,-121.29,38.6,29.0,1276.0,225.0,600.0,223.0,4.0938,-0.8597225950705952,INLAND
269,-117.95,34.04,36.0,1044.0,200.0,982.0,205.0,4.7679,0.7797285832104184,<1H OCEAN
270,-121.83,36.61,26.0,3723.0,789.0,2563.0,747.0,3.4531,-1.1534630097300016,<1H OCEAN
271,-119.21,34.26,26.0,2406.0,411.0,1313.0,391.0,4.9079,0.011607390046639621,NEAR OCEAN
272,-118.29,33.91,28.0,1501.0,446.0,1028.0,418.0,2.3043,0.6725732788831351,<1H OCEAN
273,-118.74,34.26,27.0,3467.0,545.0,1798.0,493.0,4.8717,0.486287903668013,<1H OCEAN
274,-118.2,33.96,44.0,2144.0,477.0,1760.0,452.0,2.3221,0.683113963830948,<1H OCEAN
275,-117.93,33.65,29.0,1253.0,375.0,1198.0,362.0,3.5179,0.7889204601317332,<1H OCEAN
276,-124.09,40.88,31.0,1982.0,495.0,1052.0,467.0,1.5326,-2.2782689921230586,NEAR OCEAN
277,-121.39,38.56,19.0,8507.0,1470.0,3517.0,1453.0,4.3644,-0.9680268840130417,INLAND
278,-117.33,34.13,30.0,2335.0,363.0,1214.0,311.0,2.2449,1.078164848036148,INLAND
279,-118.75,34.33,27.0,534.0,85.0,243.0,77.0,8.2787,0.7701870153192709,<1H OCEAN
280,-118.1,33.93,36.0,1124.0,217.0,707.0,234.0,4.375,0.7498549832161453,<1H OCEAN
281,-118.49,34.25,33.0,2088.0,383.0,960.0,362.0,4.3333,0.5777071143528288,<1H OCEAN
282,-117.69,34.06,29.0,873.0,226.0,649.0,198.0,2.7986,0.9713592346786988,INLAND
283,-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362,1.2090491824592169,NEAR OCEAN
284,-118.46,34.29,24.0,3668.0,890.0,3151.0,810.0,3.0526,0.6718738969434707,<1H OCEAN
285,-121.74,38.55,33.0,6861.0,1820.0,3717.0,1767.0,1.7311,-1.0418116786477272,INLAND
286,-116.89,33.73,15.0,2094.0,316.0,937.0,277.0,5.3623,1.123225027291723,INLAND
287,-121.89,37.25,26.0,1741.0,323.0,1007.0,339.0,4.7069,-1.1405244438461937,<1H OCEAN
288,-122.15,37.72,31.0,1616.0,372.0,739.0,379.0,2.9097,-1.3174181187286695,NEAR BAY
289,-119.29,34.26,32.0,3295.0,764.0,1344.0,600.0,3.6007,0.3483098381426241,NEAR OCEAN
290,-118.19,33.89,38.0,4018.0,986.0,3702.0,927.0,2.9293,0.6821148467742839,<1H OCEAN
291,-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,1.0062284199562934,INLAND
292,-118.06,33.8,20.0,1379.0,333.0,937.0,304.0,3.6217,0.8010097765173767,<1H OCEAN
293,-118.0,33.95,35.0,1431.0,210.0,505.0,213.0,6.8109,0.6890087544652691,<1H OCEAN
294,-117.95,33.84,18.0,3418.0,815.0,1961.0,773.0,3.65,0.7516034380653096,<1H OCEAN
295,-117.88,33.9,21.0,3180.0,434.0,1413.0,391.0,6.5945,0.8390261805234656,<1H OCEAN
296,-118.12,34.11,48.0,2124.0,319.0,785.0,319.0,5.2131,0.6474454849080189,<1H OCEAN
297,-120.99,37.69,25.0,2773.0,384.0,1060.0,381.0,6.4788,-1.0123377254761226,INLAND
298,-118.37,33.91,41.0,1869.0,427.0,1334.0,435.0,3.9355,0.6624821966108227,<1H OCEAN
299,-121.74,36.47,28.0,1973.0,343.0,970.0,349.0,4.25,-1.136827710736535,<1H OCEAN
300,-122.19,37.48,35.0,7067.0,1646.0,5380.0,1597.0,4.1776,-1.277053789639418,NEAR BAY
301,-116.95,32.78,20.0,3425.0,448.0,1489.0,443.0,6.2552,1.0412974286452228,<1H OCEAN
302,-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014,0.8448210594521225,<1H OCEAN
303,-115.54,32.79,23.0,1712.0,403.0,1370.0,377.0,1.275,1.9843640184309814,INLAND
304,-118.43,34.17,35.0,2922.0,507.0,1130.0,485.0,5.451,0.6294114220352238,<1H OCEAN
305,-120.69,35.49,16.0,2666.0,450.0,1203.0,429.0,4.1375,-0.4658706513333929,<1H OCEAN
306,-118.32,33.94,37.0,2740.0,504.0,1468.0,479.0,4.5368,0.7053443183417365,<1H OCEAN
307,-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,-0.8644684010897511,INLAND
308,-121.33,37.96,42.0,1619.0,340.0,906.0,339.0,2.5488,-0.9300104800069531,INLAND
309,-119.95,36.96,18.0,1996.0,379.0,1327.0,356.0,2.6087,-0.24096940187818092,INLAND
310,-118.47,34.0,42.0,1271.0,301.0,574.0,312.0,3.1304,0.6114273150152605,<1H OCEAN
311,-124.09,40.88,26.0,2683.0,555.0,1353.0,526.0,2.4321,-2.26777826302808,NEAR OCEAN
312,-117.19,33.64,12.0,1481.0,265.0,757.0,243.0,3.235,1.0865074754592985,<1H OCEAN
313,-120.64,40.41,50.0,1741.0,424.0,987.0,383.0,1.5066,-1.025226335507093,INLAND
314,-119.72,34.42,52.0,1759.0,387.0,980.0,402.0,4.0125,0.30344948229838375,NEAR OCEAN
315,-115.49,32.69,17.0,1960.0,389.0,1691.0,356.0,1.899,1.9700766445206757,INLAND
316,-118.1,34.11,49.0,3367.0,523.0,1317.0,495.0,6.706,0.5069696267409715,<1H OCEAN
317,-122.82,38.39,32.0,1437.0,257.0,752.0,245.0,4.7422,-1.5260337601602465,<1H OCEAN
318,-118.34,34.12,41.0,3257.0,679.0,1237.0,638.0,4.2415,0.6478950875835191,<1H OCEAN
319,-118.29,34.0,44.0,1753.0,387.0,1165.0,380.0,2.1354,0.6624322407579908,<1H OCEAN
320,-121.44,38.73,25.0,1287.0,224.0,727.0,236.0,4.7396,-0.9062314940583345,INLAND
321,-117.22,32.83,31.0,3958.0,727.0,1924.0,728.0,5.4605,1.1332661537112034,NEAR OCEAN
322,-122.63,38.26,7.0,7808.0,1390.0,3551.0,1392.0,4.6069,-1.313271782943512,<1H OCEAN
323,-118.17,34.18,38.0,1280.0,231.0,828.0,237.0,4.375,0.7331197725170113,<1H OCEAN
324,-124.17,40.79,43.0,2285.0,479.0,1169.0,482.0,1.9688,-2.2921567192106993,NEAR OCEAN
325,-118.37,34.15,29.0,2630.0,617.0,1071.0,573.0,3.3669,0.6121266969549246,<1H OCEAN
326,-118.93,34.82,24.0,806.0,168.0,323.0,136.0,3.5,0.35630277459594284,INLAND
327,-122.24,37.47,35.0,2283.0,491.0,1148.0,436.0,4.5556,-1.3555344344404248,NEAR OCEAN
328,-122.26,37.85,50.0,1120.0,283.0,697.0,264.0,2.125,-1.3528368183874313,NEAR BAY
329,-118.04,33.99,36.0,3531.0,754.0,1613.0,697.0,3.2359,0.677818643430625,<1H OCEAN
330,-117.92,33.92,19.0,2181.0,400.0,1272.0,337.0,5.1952,0.7938161337093897,<1H OCEAN
331,-116.51,33.89,21.0,1284.0,306.0,537.0,233.0,1.95,1.577973155632637,INLAND
332,-117.94,33.84,25.0,4016.0,831.0,2166.0,774.0,3.1884,0.693604692925927,<1H OCEAN
333,-122.07,38.24,15.0,7937.0,1635.0,4390.0,1567.0,3.5464,-0.9401015622792656,INLAND
334,-118.25,33.93,42.0,657.0,147.0,526.0,132.0,2.5,0.6745215571436327,<1H OCEAN
335,-118.86,34.22,26.0,1932.0,280.0,886.0,289.0,5.0855,0.4215950742489762,<1H OCEAN
336,-121.47,38.72,26.0,1708.0,299.0,911.0,290.0,4.0227,-0.9395520478981014,INLAND
337,-118.2,33.92,36.0,414.0,104.0,477.0,130.0,3.6719,0.7424115611439944,<1H OCEAN
338,-122.13,37.7,21.0,4124.0,1054.0,2162.0,998.0,2.6321,-1.3167686926418376,NEAR BAY
339,-122.01,37.27,28.0,3825.0,473.0,1415.0,480.0,10.675,-1.2222022632285285,<1H OCEAN
340,-124.08,40.94,18.0,1550.0,345.0,941.0,335.0,2.3147,-2.2549895647027727,NEAR OCEAN
341,-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8,0.6658292387506498,<1H OCEAN
342,-117.29,33.2,16.0,2150.0,461.0,1428.0,407.0,2.4754,1.1886671945032576,NEAR OCEAN
343,-117.72,33.54,13.0,4866.0,812.0,1909.0,733.0,4.9821,0.9225024106077968,<1H OCEAN
344,-118.46,34.25,33.0,2202.0,433.0,1135.0,407.0,4.2143,0.5587238902761994,<1H OCEAN
345,-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,-0.535758889447085,INLAND
346,-122.54,38.36,40.0,2725.0,531.0,1167.0,458.0,3.7969,-1.5609529012906753,<1H OCEAN
347,-122.91,39.17,44.0,202.0,42.0,142.0,39.0,4.35,-0.9055321121186694,INLAND
348,-117.27,34.16,32.0,2894.0,427.0,1151.0,446.0,6.2236,0.9086646393729914,INLAND
349,-118.23,33.93,36.0,501.0,123.0,487.0,118.0,1.3,0.6625321524636577,<1H OCEAN
350,-117.34,34.13,29.0,331.0,85.0,341.0,107.0,0.7069,1.0669747370015044,INLAND
351,-118.13,33.79,29.0,2937.0,524.0,1132.0,528.0,4.6133,0.7887206367204006,NEAR OCEAN
352,-120.47,34.63,23.0,2441.0,463.0,1392.0,434.0,3.7917,-0.2927236654134112,NEAR OCEAN
353,-119.32,36.2,25.0,1427.0,246.0,772.0,221.0,2.2262,0.06810745960102547,INLAND
354,-118.4,34.03,24.0,1101.0,318.0,491.0,287.0,3.2222,0.7341688454265122,<1H OCEAN
355,-122.99,39.02,14.0,1582.0,301.0,851.0,273.0,3.45,-1.709971210292208,<1H OCEAN
356,-117.99,33.72,14.0,2127.0,537.0,1338.0,475.0,3.628,0.8007599972532106,<1H OCEAN
357,-117.13,32.76,29.0,2568.0,682.0,1191.0,642.0,2.1094,1.2109974607197134,NEAR OCEAN
358,-117.23,34.51,9.0,5756.0,807.0,2158.0,758.0,5.5875,0.9846474915323377,INLAND
359,-122.44,37.75,52.0,2082.0,425.0,801.0,411.0,4.2708,-1.4210265575047933,NEAR BAY
360,-121.02,37.68,28.0,2875.0,560.0,1608.0,558.0,3.5489,-0.8205072505965078,INLAND
361,-117.97,33.71,26.0,2553.0,405.0,1337.0,411.0,5.3737,0.7886706808675679,<1H OCEAN
362,-119.3,34.42,18.0,5591.0,1042.0,2860.0,1026.0,3.5822,0.23760766826418322,NEAR OCEAN
363,-117.87,33.84,10.0,3381.0,729.0,1584.0,636.0,5.3812,0.8293347450738184,<1H OCEAN
364,-122.4,37.71,47.0,1649.0,328.0,1183.0,356.0,3.3625,-1.3690225147053983,NEAR BAY
365,-120.98,37.66,33.0,1959.0,342.0,984.0,356.0,4.5208,-0.9378535489017706,INLAND
366,-117.61,34.34,18.0,5210.0,912.0,1301.0,464.0,4.8623,1.0458933671058797,INLAND
367,-121.81,37.99,18.0,2807.0,445.0,1315.0,437.0,4.8194,-1.0495548358368778,INLAND
368,-122.67,38.44,29.0,2551.0,448.0,1165.0,456.0,4.3587,-1.556806565505518,<1H OCEAN
369,-118.3,34.07,36.0,2657.0,738.0,2274.0,723.0,3.425,0.7062934795455679,<1H OCEAN
370,-119.71,36.81,19.0,2282.0,550.0,1034.0,500.0,1.6618,-0.0036791009203282275,INLAND
371,-121.88,37.34,44.0,1267.0,353.0,1018.0,327.0,2.4196,-1.1377269160875338,<1H OCEAN
372,-116.93,32.81,18.0,2447.0,466.0,1573.0,472.0,2.6429,1.1301688908355427,<1H OCEAN
373,-121.01,37.33,17.0,1926.0,410.0,1054.0,321.0,1.6214,-0.49204751821800685,INLAND
374,-123.2,39.13,26.0,1474.0,417.0,1065.0,401.0,1.375,-1.7289044785160042,<1H OCEAN
375,-116.87,32.72,13.0,3268.0,491.0,1431.0,503.0,5.7652,1.2161928694143698,<1H OCEAN
376,-122.48,37.51,22.0,1564.0,278.0,761.0,270.0,4.7578,-1.3470918953116082,NEAR OCEAN
377,-118.44,34.25,35.0,1583.0,324.0,1481.0,351.0,3.7,0.6550387745386708,<1H OCEAN
378,-120.33,34.87,24.0,2590.0,404.0,1093.0,338.0,3.9375,-0.2565556279621514,<1H OCEAN
379,-118.34,33.91,8.0,3937.0,1404.0,2691.0,1142.0,2.4741,0.5848508013079794,<1H OCEAN
380,-118.68,34.08,18.0,102.0,17.0,55.0,21.0,3.9934,0.6886590634954369,NEAR OCEAN
381,-118.46,34.05,25.0,4077.0,1151.0,1719.0,1017.0,3.7721,0.5918446207046323,<1H OCEAN
382,-116.95,33.76,10.0,6890.0,1702.0,3141.0,1451.0,1.7079,1.222836997841189,INLAND
383,-121.22,37.79,36.0,1052.0,221.0,712.0,212.0,1.7228,-0.7760465415749312,INLAND
384,-118.15,34.04,44.0,647.0,142.0,457.0,143.0,3.6875,0.665779282897816,<1H OCEAN
385,-117.7,33.6,26.0,2283.0,506.0,634.0,469.0,2.3774,0.8503162032637767,<1H OCEAN
386,-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272,0.7619442996017881,INLAND
387,-121.48,38.61,18.0,1511.0,315.0,1062.0,304.0,2.3438,-0.9177712960628106,INLAND
388,-121.7,37.93,10.0,3258.0,612.0,1779.0,558.0,4.6587,-0.9022849816845094,INLAND
389,-122.28,37.82,52.0,1387.0,341.0,1074.0,304.0,1.2171,-1.3369508571864626,NEAR BAY
390,-121.8,38.0,34.0,2738.0,475.0,1316.0,459.0,3.5368,-1.0612445053998547,INLAND
391,-121.92,37.25,36.0,3874.0,656.0,1826.0,639.0,4.9662,-1.2044679354727301,<1H OCEAN
392,-122.41,37.79,52.0,5783.0,2747.0,4518.0,2538.0,1.724,-0.9982002191243157,NEAR BAY
393,-121.58,37.03,16.0,3120.0,685.0,2383.0,681.0,3.5551,-0.5851652278991516,INLAND
394,-118.35,34.07,45.0,7803.0,2154.0,3359.0,2041.0,3.3594,0.6718239410906383,<1H OCEAN
395,-122.53,37.5,19.0,4768.0,807.0,2199.0,805.0,6.1896,-1.2624666806121154,NEAR OCEAN
396,-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,1.0335043156032377,INLAND
397,-118.3,34.06,33.0,2437.0,1283.0,3906.0,1084.0,2.0332,0.6469459263796863,<1H OCEAN
398,-117.09,32.71,29.0,2238.0,523.0,2061.0,504.0,2.5559,1.1769275690874488,NEAR OCEAN
399,-117.9,33.63,28.0,2370.0,352.0,832.0,347.0,7.1148,0.8348298888854745,<1H OCEAN
400,-122.45,37.72,52.0,1729.0,319.0,890.0,300.0,4.3036,-1.4077882565039876,NEAR BAY
401,-118.52,34.21,34.0,1663.0,299.0,762.0,282.0,5.1265,0.5507809096757152,<1H OCEAN
402,-121.02,37.62,30.0,1721.0,399.0,1878.0,382.0,2.5363,-0.7597109776984655,INLAND
403,-118.29,34.03,27.0,1084.0,287.0,1085.0,279.0,2.135,0.652491026044176,<1H OCEAN
404,-121.16,41.78,42.0,2918.0,576.0,1182.0,440.0,2.1434,-0.9854614766518403,INLAND
405,-118.13,33.93,19.0,1793.0,447.0,1222.0,452.0,2.6862,0.7810274353840834,<1H OCEAN
406,-117.92,33.94,27.0,4566.0,620.0,2045.0,664.0,5.583,0.7843744775239091,<1H OCEAN
407,-121.03,37.68,20.0,3204.0,625.0,2016.0,605.0,2.6567,-0.734583183723349,INLAND
408,-118.42,34.01,42.0,1700.0,438.0,997.0,436.0,2.9213,0.6255648213670641,<1H OCEAN
409,-117.27,33.06,7.0,3686.0,733.0,1612.0,672.0,3.197,1.1698837938379631,NEAR OCEAN
410,-121.64,36.68,16.0,6568.0,1603.0,6012.0,1565.0,2.3463,-1.0634425629245166,<1H OCEAN
411,-119.65,36.37,4.0,3725.0,783.0,1478.0,600.0,3.5486,-0.043244136364247995,INLAND
412,-117.31,34.51,18.0,2704.0,698.0,1611.0,597.0,2.0243,1.1062400373284238,INLAND
413,-117.99,33.66,14.0,3155.0,653.0,951.0,575.0,3.0625,0.8601575062719229,<1H OCEAN
414,-118.09,33.92,31.0,1983.0,419.0,1157.0,390.0,3.5455,0.7519531290351423,<1H OCEAN
415,-121.02,36.24,12.0,2198.0,507.0,1971.0,502.0,2.6801,-1.0689876625890045,<1H OCEAN
416,-118.07,33.9,42.0,1007.0,224.0,776.0,228.0,3.8672,0.6746214688492992,<1H OCEAN
417,-122.27,37.84,52.0,2436.0,541.0,1015.0,478.0,1.725,-1.349190041130606,NEAR BAY
418,-122.25,37.5,44.0,348.0,79.0,154.0,73.0,4.7708,-1.3179176772570023,NEAR OCEAN
419,-118.42,34.15,31.0,1861.0,430.0,736.0,360.0,5.2853,0.6265639384237283,<1H OCEAN
420,-121.08,37.69,19.0,6473.0,1212.0,3559.0,1123.0,3.2246,-0.8571248907232661,INLAND
421,-122.32,40.57,15.0,2524.0,449.0,1374.0,467.0,3.3816,-1.3403478551791246,INLAND
422,-122.45,37.69,17.0,2359.0,501.0,884.0,504.0,3.0625,-1.3184671916381663,NEAR OCEAN
423,-122.68,38.4,32.0,2826.0,627.0,1767.0,628.0,3.1047,-1.4496512611782335,<1H OCEAN
424,-118.25,34.12,11.0,1281.0,418.0,1584.0,330.0,2.8889,0.7173836788745449,<1H OCEAN
425,-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,-0.16353782998667252,NEAR OCEAN
426,-118.28,34.02,46.0,1098.0,426.0,1510.0,374.0,2.1382,0.667327914335647,<1H OCEAN
427,-117.34,33.16,24.0,1006.0,277.0,610.0,246.0,2.25,1.152599068757664,NEAR OCEAN
428,-120.97,37.84,28.0,2368.0,430.0,1231.0,403.0,2.883,-0.7384797402443419,INLAND
429,-117.25,32.79,37.0,1467.0,442.0,651.0,354.0,2.375,1.1804244787857732,NEAR OCEAN
430,-121.64,36.72,17.0,4203.0,816.0,2900.0,827.0,4.1742,-1.1174947956900738,<1H OCEAN
431,-118.47,34.25,21.0,2692.0,477.0,1330.0,456.0,4.5417,0.629161642771057,<1H OCEAN
432,-117.14,32.72,43.0,1073.0,344.0,660.0,279.0,2.0529,1.210797637308379,NEAR OCEAN
433,-118.15,34.02,43.0,2172.0,605.0,2386.0,597.0,2.8239,0.6952032802165897,<1H OCEAN
434,-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,1.167685736313301,NEAR OCEAN
435,-117.96,33.78,33.0,1520.0,,658.0,242.0,4.875,0.7661905470926136,<1H OCEAN
436,-122.81,38.08,19.0,1615.0,366.0,815.0,337.0,3.4609,-1.5404710016290502,NEAR OCEAN
437,-117.78,33.85,16.0,3781.0,504.0,1665.0,499.0,7.2554,0.8958259851948498,<1H OCEAN
438,-117.89,34.1,34.0,2048.0,411.0,1456.0,416.0,3.125,0.7206308093087048,<1H OCEAN
439,-122.16,37.74,46.0,1029.0,181.0,567.0,211.0,3.4844,-1.333354035782471,NEAR BAY
440,-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,-1.3434451180547837,NEAR OCEAN
441,-118.09,33.98,37.0,1226.0,255.0,1068.0,271.0,3.1607,0.7345185363963438,<1H OCEAN
442,-118.18,33.98,30.0,1735.0,573.0,2237.0,545.0,2.3444,0.6919061939295962,<1H OCEAN
443,-117.91,34.06,29.0,3250.0,521.0,1382.0,513.0,5.112,0.7153354889083826,<1H OCEAN
444,-117.68,34.15,24.0,1033.0,189.0,486.0,204.0,4.1719,1.0383500333280635,INLAND
445,-118.3,34.05,34.0,1453.0,588.0,1987.0,589.0,2.096,0.6726731905888034,<1H OCEAN
446,-121.88,37.43,17.0,3469.0,896.0,2762.0,808.0,3.3884,-1.1477680425070127,<1H OCEAN
447,-122.48,37.76,52.0,3260.0,653.0,1594.0,632.0,4.4094,-1.4388607969662575,NEAR BAY
448,-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1.0481,-0.10104305809229876,INLAND
449,-123.22,39.16,29.0,6121.0,1222.0,3595.0,1189.0,2.631,-1.2849468143870675,<1H OCEAN
450,-119.17,34.17,21.0,2361.0,464.0,1146.0,396.0,3.6597,-0.04828967750040532,NEAR OCEAN
451,-120.32,38.71,13.0,1115.0,255.0,86.0,32.0,3.5667,-0.3857914192417219,INLAND
452,-119.64,36.56,34.0,576.0,117.0,363.0,97.0,2.0658,-0.009923582524482822,INLAND
453,-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,0.8777919223220529,INLAND
454,-122.1,38.24,13.0,7367.0,1042.0,3193.0,983.0,5.3102,-1.3115732839471823,NEAR BAY
455,-122.27,37.32,37.0,2607.0,534.0,1346.0,507.0,5.3951,-1.3759663782492182,NEAR OCEAN
456,-118.1,33.89,35.0,994.0,203.0,602.0,185.0,3.5865,0.7218297497767026,<1H OCEAN
457,-117.02,32.75,33.0,3296.0,537.0,1345.0,556.0,5.2835,0.7074424641607312,<1H OCEAN
458,-117.32,34.12,37.0,2868.0,574.0,2055.0,563.0,2.3508,1.032854889516407,INLAND
459,-121.42,38.62,41.0,1087.0,272.0,462.0,219.0,2.0224,-0.9288115395389565,INLAND
460,-118.15,34.11,39.0,2618.0,582.0,1314.0,532.0,3.5875,0.6407514006283666,<1H OCEAN
461,-118.14,33.91,34.0,2011.0,472.0,1087.0,423.0,3.0465,0.6850122862386095,<1H OCEAN
462,-122.37,37.58,43.0,2506.0,432.0,967.0,428.0,4.7404,-1.372319600992391,NEAR OCEAN
463,-117.13,32.9,15.0,2785.0,644.0,1798.0,630.0,3.7156,1.126971716254216,<1H OCEAN
464,-120.25,37.11,20.0,2062.0,466.0,1285.0,456.0,1.5319,-0.30536249618021766,INLAND
465,-117.27,32.85,26.0,1373.0,,608.0,268.0,4.425,1.1136834594005753,NEAR OCEAN
466,-118.32,34.19,37.0,1335.0,249.0,485.0,240.0,4.1731,0.6507425711950121,<1H OCEAN
467,-118.3,33.78,35.0,2572.0,504.0,1172.0,519.0,4.6207,0.6532403638366739,<1H OCEAN
468,-121.2,38.73,11.0,4897.0,636.0,1931.0,616.0,7.7499,-0.9807656264855171,INLAND
469,-121.9,36.61,29.0,3412.0,827.0,1574.0,759.0,2.9309,-1.2134599889827131,NEAR OCEAN
470,-117.14,32.92,15.0,3242.0,595.0,1936.0,593.0,4.9706,1.226034172422516,<1H OCEAN
471,-118.36,34.16,32.0,2455.0,556.0,989.0,493.0,4.0764,0.6249653511330648,<1H OCEAN
472,-117.89,33.92,17.0,2936.0,555.0,1381.0,535.0,5.4617,0.8250884975829935,<1H OCEAN
473,-121.48,38.56,50.0,1587.0,448.0,877.0,380.0,2.0833,-0.9301103917126191,INLAND
474,-119.05,35.36,16.0,4507.0,1049.0,2261.0,959.0,3.3261,0.7063434353984007,INLAND
475,-120.85,37.49,42.0,264.0,72.0,310.0,70.0,1.4063,-0.7461729415806583,INLAND
476,-118.34,34.08,52.0,1721.0,195.0,688.0,196.0,15.0001,0.6150241364192531,<1H OCEAN
477,-118.1,34.13,44.0,1745.0,237.0,693.0,248.0,9.7912,0.6329582875863834,<1H OCEAN
478,-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,1.1496516734405042,<1H OCEAN
479,-118.46,34.26,33.0,1358.0,247.0,738.0,235.0,5.0947,0.6263141591595635,<1H OCEAN
480,-118.36,33.8,38.0,2553.0,400.0,1042.0,393.0,6.9742,0.6811157297176181,NEAR OCEAN
481,-117.08,32.78,21.0,2919.0,496.0,984.0,443.0,4.625,1.110885931641916,NEAR OCEAN
482,-116.44,34.12,18.0,5584.0,1303.0,2250.0,1158.0,1.5823,1.3028163182271926,INLAND
483,-117.68,33.51,4.0,2428.0,401.0,959.0,386.0,6.2661,0.9639657684593784,<1H OCEAN
484,-118.45,34.04,19.0,3330.0,1010.0,1837.0,915.0,3.0173,0.6423000320661977,<1H OCEAN
485,-119.34,35.6,33.0,2143.0,488.0,1732.0,509.0,1.9362,0.2906108281202429,INLAND
486,-121.86,37.42,20.0,5032.0,808.0,2695.0,801.0,6.6227,-1.160406873273822,<1H OCEAN
487,-119.98,38.93,25.0,1262.0,293.0,534.0,226.0,2.6607,-0.3253448373135113,INLAND
488,-121.83,39.74,34.0,3263.0,604.0,1290.0,594.0,2.575,-0.9352558445544428,INLAND
489,-118.31,33.96,43.0,2118.0,569.0,1266.0,500.0,1.747,0.6208190153479071,<1H OCEAN
490,-119.84,36.79,21.0,3235.0,648.0,1820.0,614.0,3.3447,-0.05987943535771476,INLAND
491,-117.93,33.66,18.0,2043.0,250.0,702.0,246.0,9.6062,0.8877331370358686,<1H OCEAN
492,-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2.0324,-0.15229776309919418,INLAND
493,-121.31,38.97,16.0,1210.0,228.0,726.0,222.0,2.7083,-0.6899726071432731,INLAND
494,-122.13,37.74,41.0,4400.0,666.0,1476.0,648.0,5.0,-1.3166188250833373,NEAR BAY
495,-120.2,34.63,14.0,2647.0,515.0,1487.0,488.0,4.4519,-0.2500114112409961,NEAR OCEAN
496,-117.12,32.75,20.0,1406.0,413.0,850.0,412.0,2.3261,1.2053524493495569,NEAR OCEAN
497,-121.2,38.28,20.0,1732.0,307.0,999.0,305.0,3.9808,-0.8478331020962877,INLAND
498,-118.46,34.18,27.0,2582.0,719.0,2038.0,718.0,3.0877,0.63740435848854,<1H OCEAN
499,-117.77,33.84,5.0,4380.0,715.0,1913.0,741.0,6.7274,0.7710362648174367,<1H OCEAN
500,-117.06,33.02,17.0,2635.0,389.0,994.0,359.0,5.8966,1.1409593550475203,<1H OCEAN
501,-118.1,34.05,31.0,3559.0,734.0,2975.0,715.0,3.756,0.7375158875663378,<1H OCEAN
502,-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,0.7779301725084224,<1H OCEAN
503,-118.21,33.81,43.0,905.0,199.0,764.0,204.0,3.3214,0.631559523707051,NEAR OCEAN
504,-122.26,37.85,52.0,2643.0,626.0,1212.0,620.0,1.9167,-1.3712705280828947,NEAR BAY
505,-118.05,34.02,31.0,40.0,8.0,25.0,7.0,2.125,0.7162346942593807,<1H OCEAN
506,-118.52,34.18,46.0,2082.0,438.0,1047.0,393.0,3.6534,0.5979392347502873,<1H OCEAN
507,-120.74,39.39,18.0,453.0,117.0,152.0,77.0,1.3523,-0.5950564867601308,INLAND
508,-118.13,33.91,36.0,1967.0,316.0,910.0,306.0,4.4948,0.7351679624831757,<1H OCEAN
